"Union Membership, Coverage, Density and Employment by State, 2003 (details in table note)",,,,,,,,,
,,,,,,,,,
State,,,,,,,,,
Code,State,Sector,Obs,Employment,Members,Covered,%Mem,%Cov,
74,Texas,Total,"7,568","9,072,363","508,226","620,866",5.6,6.8,
74,Texas,Private,"6,349","7,640,800","257,774","302,955",3.4,4.0,
74,Texas,Public,"1,219","1,431,563","250,452","317,911",17.5,22.2,
74,Texas,Priv. Construction,494,"617,970","24,053","25,163",3.9,4.1,
74,Texas,Priv. Manufacturing,853,"1,033,328","91,356","99,189",8.8,9.6,
87,Utah,Total,"2,652","1,014,866","53,016","68,742",5.2,6.8,
87,Utah,Private,"2,174","839,574","18,217","26,749",2.2,3.2,
87,Utah,Public,478,"175,292","34,798","41,993",19.9,24.0,
87,Utah,Priv. Construction,158,"62,027","4,976","4,976",8.0,8.0,
87,Utah,Priv. Manufacturing,320,"122,042","3,000","5,190",2.5,4.3,
13,Vermont,Total,"2,778","281,484","27,170","32,900",9.7,11.7,
13,Vermont,Private,"2,311","234,787","11,092","12,244",4.7,5.2,
13,Vermont,Public,467,"46,697","16,079","20,656",34.4,44.2,
13,Vermont,Priv. Construction,145,"14,770",303,303,2.1,2.1,
13,Vermont,Priv. Manufacturing,376,"38,032","1,802","1,802",4.7,4.7,
54,Virginia,Total,"3,218","3,243,375","209,897","250,954",6.5,7.7,
54,Virginia,Private,"2,537","2,575,806","104,907","124,022",4.1,4.8,
54,Virginia,Public,681,"667,569","104,990","126,931",15.7,19.0,
54,Virginia,Priv. Construction,205,"214,210","11,466","12,712",5.4,5.9,
54,Virginia,Priv. Manufacturing,269,"272,971","26,231","29,410",9.6,10.8,
91,Washington,Total,"3,150","2,539,487","501,545","530,661",19.7,20.9,
91,Washington,Private,"2,543","2,071,470","271,820","284,340",13.1,13.7,
91,Washington,Public,607,"468,018","229,724","246,321",49.1,52.6,
91,Washington,Priv. Construction,151,"125,488","25,394","26,041",20.2,20.8,
91,Washington,Priv. Manufacturing,387,"314,422","57,294","59,296",18.2,18.9,
55,West Virginia,Total,"2,273","670,912","87,771","95,252",13.1,14.2,
55,West Virginia,Private,"1,819","540,087","55,750","57,927",10.3,10.7,
55,West Virginia,Public,454,"130,825","32,021","37,326",24.5,28.5,
55,West Virginia,Priv. Construction,120,"37,043","9,635","9,902",26.0,26.7,
55,West Virginia,Priv. Manufacturing,227,"69,305","19,242","19,242",27.8,27.8,
35,Wisconsin,Total,"4,028","2,612,743","414,360","437,948",15.9,16.8,
35,Wisconsin,Private,"3,489","2,265,385","225,433","239,092",10.0,10.6,
35,Wisconsin,Public,539,"347,357","188,927","198,855",54.4,57.2,
35,Wisconsin,Priv. Construction,212,"138,598","39,057","40,411",28.2,29.2,
35,Wisconsin,Priv. Manufacturing,840,"539,900","90,843","93,974",16.8,17.4,
83,Wyoming,Total,"2,510","224,296","17,832","22,009",8.0,9.8,
83,Wyoming,Private,"1,913","172,729","8,816","9,738",5.1,5.6,
83,Wyoming,Public,597,"51,567","9,015","12,271",17.5,23.8,
83,Wyoming,Priv. Construction,162,"15,264",567,726,3.7,4.8,
83,Wyoming,Priv. Manufacturing,116,"10,503",917,993,8.7,9.5,
,,,,,,,,,
"Data Sources: Current Population Survey (CPS) Outgoing Rotation Group (ORG) Earnings Files, 2003. Sample includes",,,,,,,,,
"employed wage and salary workers, ages 16 and over. Variable definitions are: State Code=Census state code  used ",,,,,,,,,
"in CPS, Obs=CPS sample size, Employment=wage and salary employment, Members=employed workers who are union",,,,,,,,,
"members, Covered=workers covered by a collective bargaining agreement, %Mem=percent of employed workers who",,,,,,,,,
"are union members, and %Cov=percent of employed workers who are covered by a collective bargaining agreement. ",,,,,,,,,
,,,,,,,,,
© 2004 by Barry T. Hirsch and David A. Macpherson.  The use of data requires citation.,,,,,,,,,
