"Union Membership, Coverage, Density and Employment by State, 1985 (details in table note)",,,,,,,,,
,,,,,,,,,
State,,,,,,,,,
Code,State,Sector,Obs,Employment,Members,Covered,%Mem,%Cov,
88,Nevada,Priv. Construction,108,"24,789","9,522","9,522",38.4,38.4,
88,Nevada,Priv. Manufacturing,103,"23,762","3,249","3,906",13.7,16.4,
12,New Hampshire,Total,"1,769","455,695","48,806","54,754",10.7,12.0,
12,New Hampshire,Private,"1,527","394,138","27,140","29,817",6.9,7.6,
12,New Hampshire,Public,242,"61,557","21,667","24,937",35.2,40.5,
12,New Hampshire,Priv. Construction,132,"33,815","3,892","4,166",11.5,12.3,
12,New Hampshire,Priv. Manufacturing,546,"142,169","13,188","14,409",9.3,10.1,
22,New Jersey,Total,"7,370","3,299,772","820,972","937,188",24.9,28.4,
22,New Jersey,Private,"6,182","2,764,440","524,131","596,215",19.0,21.6,
22,New Jersey,Public,"1,188","535,332","296,841","340,973",55.4,63.7,
22,New Jersey,Priv. Construction,321,"141,108","52,733","56,313",37.4,39.9,
22,New Jersey,Priv. Manufacturing,"1,726","784,302","223,120","248,104",28.4,31.6,
85,New Mexico,Total,"1,889","491,733","49,381","62,449",10.0,12.7,
85,New Mexico,Private,"1,329","347,716","30,805","33,086",8.9,9.5,
85,New Mexico,Public,560,"144,017","18,576","29,363",12.9,20.4,
85,New Mexico,Priv. Construction,116,"31,631","3,601","3,874",11.4,12.2,
85,New Mexico,Priv. Manufacturing,133,"36,387","5,529","5,529",15.2,15.2,
21,New York,Total,"12,016","6,960,944","2,102,267","2,298,306",30.2,33.0,
21,New York,Private,"9,660","5,600,562","1,195,264","1,315,988",21.3,23.5,
21,New York,Public,"2,356","1,360,382","907,003","982,319",66.7,72.2,
21,New York,Priv. Construction,442,"256,105","99,326","103,684",38.8,40.5,
21,New York,Priv. Manufacturing,"2,261","1,311,252","376,190","406,257",28.7,31.0,
56,North Carolina,Total,"6,517","2,629,597","167,015","209,462",6.4,8.0,
56,North Carolina,Private,"5,534","2,235,233","106,095","126,622",4.7,5.7,
56,North Carolina,Public,983,"394,363","60,920","82,840",15.4,21.0,
56,North Carolina,Priv. Construction,342,"135,622","2,781","3,787",2.1,2.8,
56,North Carolina,Priv. Manufacturing,"2,111","865,923","60,211","68,801",7.0,7.9,
44,North Dakota,Total,"2,222","243,954","27,867","34,206",11.4,14.0,
44,North Dakota,Private,"1,689","186,643","11,891","14,746",6.4,7.9,
44,North Dakota,Public,533,"57,311","15,975","19,460",27.9,34.0,
44,North Dakota,Priv. Construction,86,"9,769","2,205","2,709",22.6,27.7,
44,North Dakota,Priv. Manufacturing,135,"14,499","2,529","3,392",17.4,23.4,
31,Ohio,Total,"7,380","4,241,284","998,957","1,090,872",23.6,25.7,
31,Ohio,Private,"6,274","3,606,256","746,986","793,436",20.7,22.0,
31,Ohio,Public,"1,106","635,028","251,972","297,436",39.7,46.8,
31,Ohio,Priv. Construction,253,"144,031","45,415","46,492",31.5,32.3,
31,Ohio,Priv. Manufacturing,"2,068","1,183,604","465,705","489,033",39.3,41.3,
73,Oklahoma,Total,"2,324","1,225,342","128,390","150,992",10.5,12.3,
73,Oklahoma,Private,"1,849","974,788","79,593","91,394",8.2,9.4,
73,Oklahoma,Public,475,"250,554","48,797","59,598",19.5,23.8,
73,Oklahoma,Priv. Construction,107,"56,863","9,062","9,062",15.9,15.9,
73,Oklahoma,Priv. Manufacturing,350,"179,431","37,633","41,599",21.0,23.2,
92,Oregon,Total,"1,756","1,020,091","231,576","260,792",22.7,25.6,
92,Oregon,Private,"1,415","825,121","138,051","148,473",16.7,18.0,
92,Oregon,Public,341,"194,970","93,525","112,319",48.0,57.6,
92,Oregon,Priv. Construction,64,"39,344","9,444","10,453",24.0,26.6,
92,Oregon,Priv. Manufacturing,371,"216,195","58,203","61,945",26.9,28.7,
23,Pennsylvania,Total,"7,458","4,624,686","1,055,386","1,174,661",22.8,25.4,
23,Pennsylvania,Private,"6,441","4,000,760","765,635","820,998",19.1,20.5,
23,Pennsylvania,Public,"1,017","623,926","289,751","353,663",46.4,56.7,
23,Pennsylvania,Priv. Construction,324,"202,236","58,960","62,573",29.2,30.9,
23,Pennsylvania,Priv. Manufacturing,"1,874","1,166,203","408,924","427,577",35.1,36.7,
15,Rhode Island,Total,"1,822","427,545","90,214","97,705",21.1,22.9,
15,Rhode Island,Private,"1,541","362,579","46,079","49,684",12.7,13.7,
15,Rhode Island,Public,281,"64,965","44,135","48,021",67.9,73.9,
15,Rhode Island,Priv. Construction,63,"15,125","3,373","3,373",22.3,22.3,
15,Rhode Island,Priv. Manufacturing,570,"134,722","21,770","22,982",16.2,17.1,
57,South Carolina,Total,"2,213","1,300,651","58,771","72,516",4.5,5.6,
57,South Carolina,Private,"1,800","1,062,490","40,422","46,498",3.8,4.4,
57,South Carolina,Public,413,"238,161","18,349","26,017",7.7,10.9,
57,South Carolina,Priv. Construction,164,"98,015","3,682","4,362",3.8,4.5,
57,South Carolina,Priv. Manufacturing,620,"360,872","24,279","28,118",6.7,7.8,
45,South Dakota,Total,"2,350","250,068","27,904","34,509",11.2,13.8,
45,South Dakota,Private,"1,813","194,216","14,499","17,421",7.5,9.0,
45,South Dakota,Public,537,"55,852","13,406","17,088",24.0,30.6,
45,South Dakota,Priv. Construction,82,"8,812",895,895,10.2,10.2,
45,South Dakota,Priv. Manufacturing,275,"29,356","5,660","6,520",19.3,22.2,
62,Tennessee,Total,"2,233","1,811,323","236,844","281,797",13.1,15.6,
62,Tennessee,Private,"1,836","1,491,247","162,565","189,888",10.9,12.7,
62,Tennessee,Public,397,"320,076","74,278","91,909",23.2,28.7,
62,Tennessee,Priv. Construction,117,"95,171","15,789","16,545",16.6,17.4,
62,Tennessee,Priv. Manufacturing,606,"491,779","93,060","108,652",18.9,22.1,
74,Texas,Total,"8,675","6,444,149","474,755","626,238",7.4,9.7,
74,Texas,Private,"7,279","5,438,056","306,770","389,645",5.6,7.2,
74,Texas,Public,"1,396","1,006,093","167,985","236,593",16.7,23.5,
74,Texas,Priv. Construction,646,"494,185","44,988","50,435",9.1,10.2,
74,Texas,Priv. Manufacturing,"1,376","1,047,115","102,495","135,811",9.8,13.0,
87,Utah,Total,"2,142","614,900","69,897","91,903",11.4,14.9,
87,Utah,Private,"1,678","481,118","38,496","48,344",8.0,10.0,
87,Utah,Public,464,"133,782","31,401","43,559",23.5,32.6,
87,Utah,Priv. Construction,118,"33,102","6,337","6,867",19.1,20.7,
87,Utah,Priv. Manufacturing,334,"96,388","8,243","11,132",8.6,11.5,
13,Vermont,Total,"1,723","222,555","28,462","35,442",12.8,15.9,
13,Vermont,Private,"1,434","185,487","13,113","15,339",7.1,8.3,
13,Vermont,Public,289,"37,067","15,349","20,103",41.4,54.2,
13,Vermont,Priv. Construction,111,"14,610","1,081","1,221",7.4,8.4,
13,Vermont,Priv. Manufacturing,372,"48,091","7,172","8,137",14.9,16.9,
54,Virginia,Total,"2,978","2,434,176","235,976","296,665",9.7,12.2,
54,Virginia,Private,"2,296","1,883,993","161,710","193,771",8.6,10.3,
54,Virginia,Public,682,"550,183","74,266","102,894",13.5,18.7,
54,Virginia,Priv. Construction,180,"151,764","9,460","13,589",6.2,9.0,
54,Virginia,Priv. Manufacturing,501,"411,171","76,933","89,551",18.7,21.8,
91,Washington,Total,"1,907","1,622,897","405,812","469,168",25.0,28.9,
91,Washington,Private,"1,473","1,258,797","233,764","264,816",18.6,21.0,
91,Washington,Public,434,"364,100","172,048","204,351",47.3,56.1,
91,Washington,Priv. Construction,89,"79,943","13,538","16,430",16.9,20.6,
91,Washington,Priv. Manufacturing,295,"254,612","96,279","107,292",37.8,42.1,
55,West Virginia,Total,"1,739","593,198","134,669","148,326",22.7,25.0,
55,West Virginia,Private,"1,353","463,815","102,936","106,222",22.2,22.9,
55,West Virginia,Public,386,"129,383","31,733","42,104",24.5,32.5,
55,West Virginia,Priv. Construction,75,"25,505","8,088","8,374",31.7,32.8,
55,West Virginia,Priv. Manufacturing,279,"95,132","38,367","40,178",40.3,42.2,
35,Wisconsin,Total,"2,662","1,952,705","435,912","463,872",22.3,23.8,
35,Wisconsin,Private,"2,251","1,650,440","293,109","304,138",17.8,18.4,
35,Wisconsin,Public,411,"302,265","142,803","159,735",47.2,52.8,
35,Wisconsin,Priv. Construction,96,"71,378","22,117","22,117",31.0,31.0,
35,Wisconsin,Priv. Manufacturing,696,"510,484","186,525","192,467",36.5,37.7,
83,Wyoming,Total,"1,718","194,666","26,769","34,191",13.8,17.6,
83,Wyoming,Private,"1,282","146,259","16,327","19,497",11.2,13.3,
83,Wyoming,Public,436,"48,407","10,443","14,694",21.6,30.4,
83,Wyoming,Priv. Construction,124,"14,310","1,212","1,321",8.5,9.2,
83,Wyoming,Priv. Manufacturing,66,"7,311","1,097","1,097",15.0,15.0,
,,,,,,,,,
"Data Sources: Current Population Survey (CPS) Outgoing Rotation Group (ORG) Earnings Files, 1985. Sample includes",,,,,,,,,
"employed wage and salary workers, ages 16 and over. Variable definitions are: State Code=Census state code used in ",,,,,,,,,
"CPS, Obs=CPS sample size, Employment=wage and salary employment, Members=employed workers who are union",,,,,,,,,
"members, Covered=workers covered by a collective bargaining agreement, %Mem=percent of employed workers who",,,,,,,,,
"are union members, and %Cov=percent of employed workers who are covered by a collective bargaining agreement. ",,,,,,,,,
,,,,,,,,,
© 2002 by Barry T. Hirsch and David A. Macpherson.  The use of data requires citation.,,,,,,,,,
