"Union Membership, Coverage, Density and Employment by State, 1994 (details in table note)",,,,,,,,,
,,,,,,,,,
State,,,,,,,,,
Code,State,Sector,Obs,Employment,Members,Covered,%Mem,%Cov,
91,Washington,Priv. Construction,92,"109,169","24,300","24,300",22.3,22.3,
91,Washington,Priv. Manufacturing,265,"304,603","94,268","112,145",30.9,36.8,
55,West Virginia,Total,"1,786","642,213","113,116","120,123",17.6,18.7,
55,West Virginia,Private,"1,424","513,847","81,645","85,211",15.9,16.6,
55,West Virginia,Public,362,"128,365","31,472","34,911",24.5,27.2,
55,West Virginia,Priv. Construction,78,"27,777","6,490","6,490",23.4,23.4,
55,West Virginia,Priv. Manufacturing,260,"92,822","32,754","34,145",35.3,36.8,
35,Wisconsin,Total,"2,678","2,351,224","430,590","455,704",18.3,19.4,
35,Wisconsin,Private,"2,260","1,997,162","247,803","259,311",12.4,13.0,
35,Wisconsin,Public,418,"354,063","182,788","196,393",51.6,55.5,
35,Wisconsin,Priv. Construction,121,"110,431","33,480","35,533",30.3,32.2,
35,Wisconsin,Priv. Manufacturing,673,"598,131","142,080","144,710",23.8,24.2,
83,Wyoming,Total,"1,650","193,910","22,227","28,008",11.5,14.4,
83,Wyoming,Private,"1,254","148,218","12,026","13,822",8.1,9.3,
83,Wyoming,Public,396,"45,692","10,201","14,185",22.3,31.0,
83,Wyoming,Priv. Construction,98,"11,673",741,858,6.3,7.4,
83,Wyoming,Priv. Manufacturing,90,"10,999","1,405","1,888",12.8,17.2,
,,,,,,,,,
"Data Sources: Current Population Survey (CPS) Outgoing Rotation Group (ORG) Earnings Files, 1994. Sample includes",,,,,,,,,
"employed wage and salary workers, ages 16 and over. Variable definitions are: State Code=Census state code used in ",,,,,,,,,
"CPS, Obs=CPS sample size, Employment=wage and salary employment, Members=employed workers who are union",,,,,,,,,
"members, Covered=workers covered by a collective bargaining agreement, %Mem=percent of employed workers who",,,,,,,,,
"are union members, and %Cov=percent of employed workers who are covered by a collective bargaining agreement. ",,,,,,,,,
,,,,,,,,,
© 2002 by Barry T. Hirsch and David A. Macpherson.  The use of data requires citation.,,,,,,,,,
