"Union Membership, Coverage, Density and Employment by State, 1997 (details in table note)",,,,,,,,,
,,,,,,,,,
State,,,,,,,,,
Code,State,Sector,Obs,Employment,Members,Covered,%Mem,%Cov,
34,Michigan,Priv. Manufacturing,"1,434","1,087,821","356,540","368,367",32.8,33.9,
41,Minnesota,Total,"2,465","2,195,916","436,090","459,604",19.9,20.9,
41,Minnesota,Private,"2,091","1,871,424","251,768","261,127",13.5,14.0,
41,Minnesota,Public,374,"324,492","184,322","198,477",56.8,61.2,
41,Minnesota,Priv. Construction,122,"109,368","45,676","45,676",41.8,41.8,
41,Minnesota,Priv. Manufacturing,439,"387,667","62,473","64,433",16.1,16.6,
64,Mississippi,Total,"1,819","1,071,771","57,518","85,840",5.4,8.0,
64,Mississippi,Private,"1,474","872,648","43,182","56,013",4.9,6.4,
64,Mississippi,Public,345,"199,123","14,335","29,828",7.2,15.0,
64,Mississippi,Priv. Construction,77,"44,730","2,948","3,965",6.6,8.9,
64,Mississippi,Priv. Manufacturing,404,"243,134","20,006","24,257",8.2,10.0,
43,Missouri,Total,"2,007","2,464,049","359,342","388,509",14.6,15.8,
43,Missouri,Private,"1,692","2,087,778","273,549","283,185",13.1,13.6,
43,Missouri,Public,315,"376,270","85,793","105,324",22.8,28.0,
43,Missouri,Priv. Construction,113,"143,493","54,190","55,564",37.8,38.7,
43,Missouri,Priv. Manufacturing,321,"391,857","96,627","97,828",24.7,25.0,
81,Montana,Total,"2,002","342,524","47,323","53,015",13.8,15.5,
81,Montana,Private,"1,496","257,731","18,568","20,622",7.2,8.0,
81,Montana,Public,506,"84,794","28,756","32,393",33.9,38.2,
81,Montana,Priv. Construction,89,"15,744","2,647","2,931",16.8,18.6,
81,Montana,Priv. Manufacturing,194,"33,820","4,600","4,782",13.6,14.1,
46,Nebraska,Total,"2,203","740,739","68,808","91,139",9.3,12.3,
46,Nebraska,Private,"1,812","611,270","35,993","48,335",5.9,7.9,
46,Nebraska,Public,391,"129,469","32,816","42,804",25.3,33.1,
46,Nebraska,Priv. Construction,100,"34,018","4,467","4,467",13.1,13.1,
46,Nebraska,Priv. Manufacturing,298,"100,295","13,059","19,481",13.0,19.4,
88,Nevada,Total,"2,030","770,484","147,115","185,656",19.1,24.1,
88,Nevada,Private,"1,739","663,886","103,158","130,012",15.5,19.6,
88,Nevada,Public,291,"106,598","43,957","55,644",41.2,52.2,
88,Nevada,Priv. Construction,165,"65,478","22,852","24,039",34.9,36.7,
88,Nevada,Priv. Manufacturing,106,"39,281","3,494","4,594",8.9,11.7,
12,New Hampshire,Total,"1,677","543,773","55,631","62,650",10.2,11.5,
12,New Hampshire,Private,"1,440","467,880","22,908","25,087",4.9,5.4,
12,New Hampshire,Public,237,"75,893","32,723","37,563",43.1,49.5,
12,New Hampshire,Priv. Construction,70,"22,650","3,105","3,544",13.7,15.6,
12,New Hampshire,Priv. Manufacturing,401,"132,320","8,672","10,169",6.6,7.7,
22,New Jersey,Total,"5,038","3,651,603","802,066","866,450",22.0,23.7,
22,New Jersey,Private,"4,273","3,105,352","462,757","500,815",14.9,16.1,
22,New Jersey,Public,765,"546,252","339,309","365,636",62.1,66.9,
22,New Jersey,Priv. Construction,202,"146,557","45,585","47,594",31.1,32.5,
22,New Jersey,Priv. Manufacturing,837,"607,779","133,768","140,998",22.0,23.2,
85,New Mexico,Total,"2,027","663,630","55,574","74,838",8.4,11.3,
85,New Mexico,Private,"1,494","490,491","27,901","34,216",5.7,7.0,
85,New Mexico,Public,533,"173,140","27,674","40,622",16.0,23.5,
85,New Mexico,Priv. Construction,117,"39,686","3,807","3,807",9.6,9.6,
85,New Mexico,Priv. Manufacturing,118,"38,882","2,591","2,927",6.7,7.5,
21,New York,Total,"9,451","7,405,839","1,949,380","2,050,247",26.3,27.7,
21,New York,Private,"7,618","5,986,613","957,218","1,025,253",16.0,17.1,
21,New York,Public,"1,833","1,419,225","992,163","1,024,994",69.9,72.2,
21,New York,Priv. Construction,364,"289,513","92,149","97,843",31.8,33.8,
21,New York,Priv. Manufacturing,"1,294","1,010,675","225,227","233,393",22.3,23.1,
56,North Carolina,Total,"4,287","3,336,994","126,220","152,693",3.8,4.6,
56,North Carolina,Private,"3,620","2,822,864","78,132","89,397",2.8,3.2,
56,North Carolina,Public,667,"514,130","48,088","63,295",9.4,12.3,
56,North Carolina,Priv. Construction,244,"201,490","4,188","4,188",2.1,2.1,
56,North Carolina,Priv. Manufacturing,"1,092","862,587","21,654","26,013",2.5,3.0,
44,North Dakota,Total,"2,050","277,387","23,913","28,153",8.6,10.1,
44,North Dakota,Private,"1,656","224,925","14,200","16,265",6.3,7.2,
44,North Dakota,Public,394,"52,461","9,713","11,889",18.5,22.7,
44,North Dakota,Priv. Construction,88,"12,280","1,966","1,966",16.0,16.0,
44,North Dakota,Priv. Manufacturing,163,"21,776","3,789","4,171",17.4,19.2,
31,Ohio,Total,"6,074","4,940,386","931,292","1,002,747",18.9,20.3,
31,Ohio,Private,"5,242","4,276,680","616,802","653,357",14.4,15.3,
31,Ohio,Public,832,"663,706","314,491","349,389",47.4,52.6,
31,Ohio,Priv. Construction,242,"202,682","64,599","68,042",31.9,33.6,
31,Ohio,Priv. Manufacturing,"1,338","1,102,580","314,504","323,523",28.5,29.3,
73,Oklahoma,Total,"2,192","1,305,008","109,512","133,634",8.4,10.2,
73,Oklahoma,Private,"1,772","1,055,384","66,374","70,007",6.3,6.6,
73,Oklahoma,Public,420,"249,624","43,138","63,627",17.3,25.5,
73,Oklahoma,Priv. Construction,107,"65,520","4,429","4,429",6.8,6.8,
73,Oklahoma,Priv. Manufacturing,298,"177,208","28,049","28,049",15.8,15.8,
92,Oregon,Total,"1,846","1,373,984","242,242","272,100",17.6,19.8,
92,Oregon,Private,"1,565","1,171,239","131,262","148,134",11.2,12.6,
92,Oregon,Public,281,"202,746","110,980","123,966",54.7,61.1,
92,Oregon,Priv. Construction,114,"87,013","20,254","20,254",23.3,23.3,
92,Oregon,Priv. Manufacturing,339,"255,859","38,949","42,110",15.2,16.5,
23,Pennsylvania,Total,"6,535","5,063,761","865,989","923,797",17.1,18.2,
23,Pennsylvania,Private,"5,667","4,385,756","517,166","545,894",11.8,12.4,
23,Pennsylvania,Public,868,"678,005","348,823","377,903",51.4,55.7,
23,Pennsylvania,Priv. Construction,250,"200,781","47,905","50,163",23.9,25.0,
23,Pennsylvania,Priv. Manufacturing,"1,245","979,381","211,779","215,405",21.6,22.0,
15,Rhode Island,Total,"1,649","433,770","80,948","84,789",18.7,19.5,
15,Rhode Island,Private,"1,411","374,474","40,033","42,030",10.7,11.2,
15,Rhode Island,Public,238,"59,296","40,915","42,759",69.0,72.1,
15,Rhode Island,Priv. Construction,53,"14,079","2,263","2,263",16.1,16.1,
15,Rhode Island,Priv. Manufacturing,350,"93,466","9,001","9,265",9.6,9.9,
57,South Carolina,Total,"1,797","1,659,332","61,257","82,947",3.7,5.0,
57,South Carolina,Private,"1,483","1,371,810","41,450","50,304",3.0,3.7,
57,South Carolina,Public,314,"287,523","19,807","32,643",6.9,11.4,
57,South Carolina,Priv. Construction,104,"99,018","2,483","3,997",2.5,4.0,
57,South Carolina,Priv. Manufacturing,426,"394,996","22,247","23,880",5.6,6.0,
45,South Dakota,Total,"2,158","306,136","21,045","26,190",6.9,8.6,
45,South Dakota,Private,"1,728","249,446","9,792","11,493",3.9,4.6,
45,South Dakota,Public,430,"56,690","11,253","14,697",19.9,25.9,
45,South Dakota,Priv. Construction,94,"13,431",368,613,2.7,4.6,
45,South Dakota,Priv. Manufacturing,307,"45,669","3,979","4,406",8.7,9.6,
62,Tennessee,Total,"1,921","2,234,037","192,909","234,166",8.6,10.5,
62,Tennessee,Private,"1,611","1,879,922","119,125","132,888",6.3,7.1,
62,Tennessee,Public,310,"354,115","73,784","101,278",20.8,28.6,
62,Tennessee,Priv. Construction,100,"117,462","17,085","17,085",14.5,14.5,
62,Tennessee,Priv. Manufacturing,407,"467,200","50,974","54,128",10.9,11.6,
74,Texas,Total,"7,577","8,355,912","538,625","650,894",6.4,7.8,
74,Texas,Private,"6,331","7,007,059","293,775","355,776",4.2,5.1,
74,Texas,Public,"1,246","1,348,854","244,850","295,118",18.2,21.9,
74,Texas,Priv. Construction,430,"493,080","26,279","33,184",5.3,6.7,
74,Texas,Priv. Manufacturing,"1,086","1,197,882","113,966","122,843",9.5,10.3,
87,Utah,Total,"2,368","890,902","74,011","86,494",8.3,9.7,
87,Utah,Private,"1,897","717,894","33,810","37,816",4.7,5.3,
87,Utah,Public,471,"173,008","40,200","48,678",23.2,28.1,
87,Utah,Priv. Construction,141,"55,032","5,878","6,725",10.7,12.2,
87,Utah,Priv. Manufacturing,352,"132,597","7,795","7,795",5.9,5.9,
13,Vermont,Total,"1,594","258,092","21,840","25,841",8.5,10.0,
13,Vermont,Private,"1,377","223,687","8,603","9,003",3.8,4.0,
13,Vermont,Public,217,"34,405","13,237","16,838",38.5,48.9,
13,Vermont,Priv. Construction,67,"10,904",649,649,5.9,5.9,
13,Vermont,Priv. Manufacturing,293,"47,248","2,921","2,921",6.2,6.2,
54,Virginia,Total,"2,478","2,962,361","192,650","220,210",6.5,7.4,
54,Virginia,Private,"2,000","2,404,433","119,947","130,504",5.0,5.4,
54,Virginia,Public,478,"557,928","72,702","89,706",13.0,16.1,
54,Virginia,Priv. Construction,159,"193,625","6,555","6,555",3.4,3.4,
54,Virginia,Priv. Manufacturing,324,"395,787","34,614","38,079",8.7,9.6,
91,Washington,Total,"2,083","2,482,525","508,200","563,436",20.5,22.7,
91,Washington,Private,"1,726","2,062,154","298,998","331,297",14.5,16.1,
91,Washington,Public,357,"420,371","209,201","232,139",49.8,55.2,
91,Washington,Priv. Construction,131,"155,905","40,473","42,543",26.0,27.3,
91,Washington,Priv. Manufacturing,339,"408,885","106,870","114,778",26.1,28.1,
55,West Virginia,Total,"1,890","678,280","105,641","112,392",15.6,16.6,
55,West Virginia,Private,"1,517","545,865","67,883","69,715",12.4,12.8,
55,West Virginia,Public,373,"132,415","37,758","42,677",28.5,32.2,
55,West Virginia,Priv. Construction,99,"36,557","8,819","8,819",24.1,24.1,
55,West Virginia,Priv. Manufacturing,222,"78,955","19,387","19,387",24.6,24.6,
35,Wisconsin,Total,"2,517","2,492,851","467,999","499,173",18.8,20.0,
35,Wisconsin,Private,"2,148","2,134,663","265,136","282,423",12.4,13.2,
35,Wisconsin,Public,369,"358,188","202,863","216,749",56.6,60.5,
35,Wisconsin,Priv. Construction,93,"94,023","30,775","30,775",32.7,32.7,
35,Wisconsin,Priv. Manufacturing,636,"634,435","135,479","142,381",21.4,22.4,
83,Wyoming,Total,"1,903","201,707","18,667","22,020",9.3,10.9,
83,Wyoming,Private,"1,406","150,450","9,829","11,024",6.5,7.3,
83,Wyoming,Public,497,"51,257","8,839","10,996",17.2,21.5,
83,Wyoming,Priv. Construction,98,"10,785",440,440,4.1,4.1,
83,Wyoming,Priv. Manufacturing,102,"10,731","1,411","1,627",13.1,15.2,
,,,,,,,,,
"Data Sources: Current Population Survey (CPS) Outgoing Rotation Group (ORG) Earnings Files, 1997. Sample includes",,,,,,,,,
"employed wage and salary workers, ages 16 and over. Variable definitions are: State Code=Census state code used in ",,,,,,,,,
"CPS, Obs=CPS sample size, Employment=wage and salary employment, Members=employed workers who are union",,,,,,,,,
"members, Covered=workers covered by a collective bargaining agreement, %Mem=percent of employed workers who",,,,,,,,,
"are union members, and %Cov=percent of employed workers who are covered by a collective bargaining agreement. ",,,,,,,,,
,,,,,,,,,
© 2002 by Barry T. Hirsch and David A. Macpherson.  The use of data requires citation.,,,,,,,,,
